factor,factor_value,rank,word,pearson_correlation,word_count
nationality,Japan,6,hana,0.2978279105666232,14
nationality,Japan,7,fox,0.26856632347504666,11
nationality,Japan,8,bloom,0.1958716569325227,11
nationality,Japan,9,pink,0.1877366417663852,100
nationality,Japan,10,cranny,0.17974912574218055,6
nationality,Japan,11,shook,0.1767384552650625,13
nationality,Japan,12,petals,0.17441698816234702,33
nationality,Japan,13,woods,0.16849030747302107,62
nationality,Japan,14,nook,0.16402169406964678,7
nationality,Japan,15,swaying,0.15118578974756328,8
nationality,Japan,16,surprises,0.15118578974756328,8
nationality,Japan,17,spend,0.15118578974756328,8
nationality,Japan,18,standing,0.15118578974756328,8
nationality,Japan,19,quiet,0.14881581306781932,28
nationality,Japan,20,blew,0.14042190433862434,9
nationality,Kenya,1,kenya,0.9999999909340196,18
nationality,Kenya,2,amani,0.5216912320091144,5
nationality,Kenya,3,baobab,0.35975312349880506,10
nationality,Kenya,4,three,0.23622779648056766,8
nationality,Kenya,5,kofi,0.1999999981868039,18
nationality,Kenya,6,land,0.1811872589058627,21
nationality,Kenya,7,possible,0.1797491257421806,6
nationality,Kenya,8,places,0.1568433342159955,26
nationality,Kenya,9,yet,0.1551519260390298,53
nationality,Kenya,10,use,0.1511857897475633,8
nationality,Kenya,11,guiding,0.1511857897475633,8
nationality,Kenya,12,monkeys,0.1511857897475633,8
nationality,Kenya,13,ask,0.14881581306781932,28
nationality,Kenya,14,grasses,0.14042190433862434,9
nationality,Kenya,15,arms,0.13761122230075168,19
nationality,Kenya,16,thick,0.1327253365614983,20
nationality,Kenya,17,shines,0.1312040803348583,10
nationality,Kenya,18,box,0.1281568416651224,21
nationality,Kenya,19,rustled,0.12317702136993694,11
nationality,Kenya,20,amina,0.1229879974621855,36
nationality,Mexico,1,mexico,0.9710550192639753,17
nationality,Mexico,2,diego,0.41437189285295367,5
nationality,Mexico,3,mateo,0.41395556362027996,11
nationality,Mexico,4,sofia,0.2685662924951085,11
nationality,Mexico,5,lucia,0.22066300658039864,9
nationality,Mexico,6,marbles,0.19973321454063228,5
nationality,Mexico,7,games,0.1821079182116471,31
nationality,Mexico,8,dog,0.16402168224771813,7
nationality,Mexico,9,bank,0.1640216822477181,7
